iter	RMSE
1665	2.901893449
1666	2.90170991
1667	2.901558112
1668	2.9013154
1669	2.901203416
1670	2.901091879
1671	2.900702354
1672	2.900519764
1673	2.900345008
1674	2.900154609
1675	2.899812283
1676	2.89944119
1677	2.899039937
1678	2.898864335
1679	2.898762843
1680	2.898471679
1681	2.898326495
1682	2.898130112
1683	2.89775139
1684	2.897587303
1685	2.897405631
1686	2.897213493
1687	2.897077907
1688	2.896839816
1689	2.896690529
1690	2.896590065
1691	2.896410686
1692	2.896255802
1693	2.895995149
1694	2.895583961
1695	2.895361437
1696	2.895175363
1697	2.895058984
1698	2.894809742
1699	2.894595856
1700	2.894425825
1701	2.894129375
1702	2.89387295
1703	2.89369278
1704	2.893362512
1705	2.893130026
1706	2.892800787
1707	2.892622042
1708	2.892401952
1709	2.892276944
1710	2.892115642
1711	2.891827062
1712	2.891728518
1713	2.891621636
1714	2.891457782
1715	2.891063628
1716	2.890873964
1717	2.890608547
1718	2.890468012
1719	2.890312672
1720	2.8900649
1721	2.889833819
1722	2.889740823
1723	2.88955488
1724	2.889419032
1725	2.889154183
1726	2.888918281
1727	2.888691045
1728	2.888487838
1729	2.888390821
1730	2.888186764
1731	2.88804137
1732	2.887723766
1733	2.887514587
1734	2.887255524
1735	2.886948445
1736	2.886838228
1737	2.886548131
1738	2.886383829
1739	2.886284632
1740	2.886041004
1741	2.885901157
1742	2.885840584
1743	2.88564865
1744	2.885350171
1745	2.885068738
1746	2.884963954
1747	2.884652604
1748	2.884518861
1749	2.884313464
1750	2.884194389
1751	2.883840321
1752	2.883444904
1753	2.883087618
1754	2.882944646
1755	2.882813889
1756	2.882623775
1757	2.882502072
1758	2.882411027
1759	2.882238622
1760	2.881997651
1761	2.881773716
1762	2.881571592
1763	2.881328931
1764	2.880980208
1765	2.880688956
1766	2.880442371
1767	2.880075149
1768	2.879791251
1769	2.879658314
1770	2.879481416
1771	2.879397674
1772	2.87916063
1773	2.878928242
1774	2.878868846
1775	2.878639265
1776	2.878392695
1777	2.878166166
1778	2.877806296
1779	2.877473951
1780	2.877161297
1781	2.876837828
1782	2.876480506
1783	2.876185486
1784	2.876019374
1785	2.875787821
1786	2.875646874
1787	2.875422815
1788	2.875104687
1789	2.874995366
1790	2.874514158
1791	2.874218257
1792	2.874054592
1793	2.873847467
1794	2.873600914
1795	2.873340363
1796	2.873152826
1797	2.872932248
1798	2.87273346
1799	2.872542902
1800	2.872420767
1801	2.872201436
1802	2.87197386
1803	2.871833563
1804	2.871594262
1805	2.871394828
1806	2.871185123
1807	2.871040835
1808	2.870788814
1809	2.870539912
1810	2.870415181
1811	2.870199728
1812	2.870107591
1813	2.869990125
1814	2.869841923
1815	2.869629341
1816	2.869496993
1817	2.86939267
1818	2.869068882
1819	2.868976731
1820	2.868778336
1821	2.868677323
1822	2.868424849
1823	2.868343926
1824	2.868148534
1825	2.868023535
1826	2.867851899
1827	2.867754532
1828	2.86739367
1829	2.867288684
1830	2.86703251
1831	2.86687709
1832	2.866797369
1833	2.866460559
1834	2.866230395
1835	2.866098175
1836	2.865922311
1837	2.865800786
1838	2.865558186
1839	2.865294916
1840	2.865011254
1841	2.864931935
1842	2.864727356
1843	2.864587643
1844	2.864381949
1845	2.864151516
1846	2.863978272
1847	2.863739858
1848	2.863376177
1849	2.863151425
1850	2.863048591
1851	2.862886851
1852	2.862528343
1853	2.862254288
1854	2.861992645
1855	2.861811751
1856	2.861625454
1857	2.861346524
1858	2.861056602
1859	2.860900905
1860	2.860754861
1861	2.860564521
1862	2.860355288
1863	2.86012029
1864	2.859885919
1865	2.859712868
1866	2.8595814
1867	2.859476359
1868	2.859196105
1869	2.858988576
1870	2.858860989
1871	2.85870439
1872	2.858570316
1873	2.858380888
1874	2.858134642
1875	2.857996014
1876	2.85788512
1877	2.857757184
1878	2.857571475
1879	2.85746544
1880	2.857224862
1881	2.857149002
1882	2.856887721
1883	2.856615884
1884	2.856361573
1885	2.856205785
1886	2.855892087
1887	2.855535158
1888	2.855450953
1889	2.855230028
1890	2.854908941
1891	2.854631123
1892	2.854374112
1893	2.854003407
1894	2.853784624
1895	2.853386788
1896	2.853316543
1897	2.853166001
1898	2.852751268
1899	2.852516943
1900	2.852314574
1901	2.852170605
1902	2.851974741
1903	2.851858094
1904	2.851695365
1905	2.851576643
1906	2.851376932
1907	2.851251274
1908	2.851154405
1909	2.851045972
1910	2.850903787
1911	2.850791264
1912	2.850586395
1913	2.850457109
1914	2.850313418
1915	2.850140112
1916	2.850079346
1917	2.849850506
1918	2.84960529
1919	2.849309914
1920	2.849086374
1921	2.848816885
1922	2.848584252
1923	2.848450631
1924	2.848270175
1925	2.848174268
1926	2.847941729
1927	2.847794997
1928	2.847486111
1929	2.847281155
1930	2.846973093
1931	2.846807327
1932	2.846514467
1933	2.846413772
1934	2.846184347
1935	2.845975716
1936	2.845871978
1937	2.845689115
1938	2.845586656
1939	2.845383571
1940	2.845188034
1941	2.844769964
1942	2.844573913
1943	2.844305625
1944	2.844066475
1945	2.843786162
1946	2.843551704
1947	2.843329588
1948	2.843146603
1949	2.842983485
1950	2.842748369
1951	2.84254458
1952	2.842325609
1953	2.842220362
1954	2.841825561
1955	2.841713565
1956	2.84154888
1957	2.841378574
1958	2.841293613
1959	2.840918477
1960	2.840701238
1961	2.84027214
1962	2.839947842
1963	2.839737599
1964	2.839611707
1965	2.839370099
1966	2.839255885
1967	2.838828813
1968	2.838650999
1969	2.838288287
1970	2.838202582
1971	2.83800977
1972	2.837842595
1973	2.837519232
1974	2.837363849
1975	2.837135484
1976	2.836866253
1977	2.836642878
1978	2.836421662
1979	2.836182096
1980	2.836129427
1981	2.83570996
1982	2.835593771
1983	2.835407808
1984	2.835135348
1985	2.834901005
1986	2.834772271
1987	2.834646051
1988	2.834470581
1989	2.834261637
1990	2.833981941
1991	2.833861801
1992	2.833701736
1993	2.833557133
1994	2.833295443
1995	2.833096892
1996	2.832952825
1997	2.832852124
1998	2.83266272
1999	2.832291399
2000	2.832125031
2001	2.831949747
2002	2.831725564
2003	2.831482593
2004	2.831361536
2005	2.831277732
2006	2.831103658
2007	2.83094844
2008	2.83081757
2009	2.830665073
2010	2.830434689
2011	2.83029351
2012	2.830166861
2013	2.830000042
2014	2.829659433
2015	2.829373839
2016	2.82916551
2017	2.829075709
2018	2.828874929
2019	2.828788318
2020	2.828488714
2021	2.828389277
2022	2.828179869
2023	2.828072931
2024	2.827806223
2025	2.8275481
2026	2.827377083
2027	2.827105726
2028	2.826640708
2029	2.826474967
2030	2.826315614
2031	2.826120879
2032	2.825998142
2033	2.825872338
2034	2.825682335
2035	2.8254903
2036	2.825302918
2037	2.824993831
2038	2.824700837
2039	2.824525025
2040	2.824331222
2041	2.824251348
2042	2.823933876
2043	2.82375058
2044	2.823514446
2045	2.823248799
2046	2.823036433
2047	2.822846252
2048	2.822662298
2049	2.822523242
2050	2.822307415
2051	2.822106915
2052	2.821934042
2053	2.821678185
2054	2.821437187
2055	2.821370211
2056	2.821319805
2057	2.821031756
2058	2.820642122
2059	2.820489708
2060	2.820416788
2061	2.820098012
2062	2.819802374
2063	2.819489894
2064	2.819248122
2065	2.81911233
2066	2.819011473
2067	2.818790403
2068	2.818691733
2069	2.818562755
2070	2.818317284
2071	2.818229004
2072	2.818093131
2073	2.817781583
2074	2.817617468
2075	2.817480469
2076	2.817385032
2077	2.817172425
2078	2.817130112
2079	2.816949055
2080	2.816556596
2081	2.816411526
2082	2.816247958
2083	2.816104031
2084	2.815874098
2085	2.815620562
2086	2.815491832
2087	2.815325304
2088	2.814926689
2089	2.814699431
2090	2.814501845
2091	2.814463751
2092	2.814306435
2093	2.814201628
2094	2.813651466
2095	2.813456139
2096	2.813143586
2097	2.812894085
2098	2.812829967
2099	2.812650779
2100	2.812483326
2101	2.812252652
2102	2.812031166
2103	2.811924973
2104	2.811385857
2105	2.811268533
2106	2.811144964
2107	2.810906817
2108	2.810745364
2109	2.810578037
2110	2.810348876
2111	2.810228424
2112	2.810179801
2113	2.810055349
2114	2.809824424
2115	2.809729095
2116	2.809590578
2117	2.809502265
2118	2.809263419
2119	2.809091276
2120	2.808896662
2121	2.808763874
2122	2.808607269
2123	2.808545964
2124	2.808483887
2125	2.808346038
2126	2.808214535
2127	2.808033931
2128	2.807779414
2129	2.807583096
2130	2.8074966
2131	2.807055703
2132	2.806958575
2133	2.806857942
2134	2.80664603
2135	2.80648955
2136	2.806278364
2137	2.806177036
2138	2.805751339
2139	2.805421624
2140	2.80529411
2141	2.805006835
2142	2.804784544
2143	2.804610807
2144	2.804421727
2145	2.804252678
2146	2.804065623
2147	2.803941315
2148	2.803819594
2149	2.803767729
2150	2.803554227
2151	2.803411611
2152	2.803279803
2153	2.80313697
2154	2.80302503
2155	2.802749032
2156	2.80262246
2157	2.802463648
2158	2.802176084
2159	2.802098579
2160	2.80203131
2161	2.801925132
2162	2.801700992
2163	2.801618978
2164	2.801528459
2165	2.80119416
2166	2.800964994
2167	2.800741152
2168	2.800563593
2169	2.800442394
2170	2.800233544
2171	2.799885741
2172	2.799809542
2173	2.799682611
2174	2.799389127
2175	2.79930415
2176	2.799007359
2177	2.79883742
2178	2.798732095
2179	2.798448755
2180	2.798162368
2181	2.798037956
2182	2.797939156
2183	2.797811589
2184	2.797722827
2185	2.79749897
2186	2.797137248
2187	2.797078838
2188	2.796802611
2189	2.796642199
2190	2.796512487
2191	2.796438353
2192	2.796082698
2193	2.795855992
2194	2.795658094
2195	2.7955009
2196	2.795325042
2197	2.79512006
2198	2.794726307
2199	2.794638116
2200	2.794440128
2201	2.794227436
2202	2.793965896
2203	2.79360219
2204	2.793476122
2205	2.793231648
2206	2.793020689
2207	2.792893651
2208	2.792613384
2209	2.792429245
2210	2.792230982
2211	2.7920987
2212	2.791917175
2213	2.791794855
2214	2.791388872
2215	2.791228698
2216	2.791079092
2217	2.790781274
2218	2.790606219
2219	2.79027952
2220	2.790113268
2221	2.790039674
2222	2.789808784
2223	2.789724729
2224	2.789529518
2225	2.789408326
2226	2.789349777
2227	2.789270105
2228	2.788889155
2229	2.788789435
2230	2.788476896
2231	2.788328909
2232	2.788215983
2233	2.788116835
2234	2.7880045
2235	2.787840682
2236	2.78773912
2237	2.787499694
2238	2.787391165
2239	2.787197223
2240	2.786858872
2241	2.786761833
2242	2.786636456
2243	2.786471613
2244	2.786247158
2245	2.786177615
2246	2.786032273
2247	2.785839296
2248	2.785778366
2249	2.785672103
2250	2.785553385
2251	2.785332033
2252	2.785064552
2253	2.784906004
2254	2.78473065
2255	2.784556415
2256	2.784443918
2257	2.784286344
2258	2.783914939
2259	2.783728834
2260	2.783600695
2261	2.783495159
2262	2.783297693
2263	2.783088487
2264	2.782987083
2265	2.782874496
2266	2.782753457
2267	2.782662175
2268	2.782414579
2269	2.782258023
2270	2.782135738
2271	2.781891021
2272	2.781742272
2273	2.781696732
2274	2.781596248
2275	2.781404642
2276	2.781268955
2277	2.781148379
2278	2.780983472
2279	2.780786587
2280	2.780629534
2281	2.780402219
2282	2.78033767
2283	2.78028081
2284	2.779914375
2285	2.779600767
2286	2.779485599
2287	2.779316476
2288	2.779135505
2289	2.778985613
2290	2.778899576
2291	2.778599239
2292	2.778361834
2293	2.778226685
2294	2.778042285
2295	2.777968516
2296	2.777843024
2297	2.777766717
2298	2.777503895
2299	2.777185493
2300	2.777057481
2301	2.776758739
2302	2.7765583
2303	2.776272412
2304	2.776095582
2305	2.775973773
2306	2.775687472
2307	2.775547283
2308	2.775460846
2309	2.775334423
2310	2.77516827
2311	2.77501203
2312	2.774647675
2313	2.774485703
2314	2.7741406
2315	2.774035418
2316	2.773878217
2317	2.773797891
2318	2.773673556
2319	2.77345361
2320	2.773301224
2321	2.7731155
2322	2.772922237
2323	2.772685741
2324	2.772519831
2325	2.77236589
2326	2.772202748
2327	2.772058671
2328	2.771949016
2329	2.771783414
2330	2.771717868
2331	2.771682815
2332	2.771558644
2333	2.771435806
2334	2.771337986
2335	2.771270436
2336	2.770925322
2337	2.770664717
2338	2.770600691
2339	2.770290232
2340	2.77019625
2341	2.770151453
2342	2.770055473
2343	2.769895145
2344	2.769737679
2345	2.769660452
2346	2.769448831
2347	2.769303306
2348	2.76901814
2349	2.768902745
2350	2.768783303
2351	2.768626841
2352	2.768574717
2353	2.768416781
2354	2.768364336
2355	2.768267996
2356	2.76806522
2357	2.768021479
2358	2.76788477
2359	2.767754
2360	2.767612169
2361	2.767416996
2362	2.767293336
2363	2.767080891
2364	2.766957574
2365	2.766869479
2366	2.766679503
2367	2.766457339
2368	2.766140883
2369	2.765902071
2370	2.76569297
2371	2.76547126
2372	2.76516436
2373	2.765075705
2374	2.76494953
2375	2.76462717
2376	2.764442213
2377	2.764336566
2378	2.764120917
2379	2.764056109
2380	2.763965189
2381	2.763883886
2382	2.76379078
2383	2.763704363
2384	2.763487698
2385	2.763399667
2386	2.763343535
2387	2.763227492
2388	2.763005133
2389	2.76292956
2390	2.762738403
2391	2.762540818
2392	2.762164398
2393	2.761893084
2394	2.761850955
2395	2.761485769
2396	2.761243173
2397	2.761154508
2398	2.761023237
2399	2.760732842
2400	2.760533333
2401	2.760195176
2402	2.760123783
2403	2.760026777
2404	2.759866519
2405	2.759714636
2406	2.759502533
2407	2.759366114
2408	2.759229893
2409	2.759084424
2410	2.758920303
2411	2.758855265
2412	2.758643794
2413	2.758491843
2414	2.758366535
2415	2.758205982
2416	2.758169166
2417	2.758043028
2418	2.757884615
2419	2.757699956
2420	2.757493706
2421	2.757430456
2422	2.757255594
2423	2.757019664
2424	2.756820232
2425	2.756455989
2426	2.756304015
2427	2.756087359
2428	2.755951588
2429	2.755658266
2430	2.755608564
2431	2.755397429
2432	2.755248084
2433	2.755101299
2434	2.754916573
2435	2.754722319
2436	2.754599072
2437	2.754435512
2438	2.754137427
2439	2.753962877
2440	2.753795306
2441	2.753652771
2442	2.753591072
2443	2.753416018
2444	2.753216904
2445	2.753175619
2446	2.75306222
2447	2.752935435
2448	2.752851403
2449	2.75272954
2450	2.752568331
2451	2.752420875
2452	2.752293198
2453	2.75196983
2454	2.751893739
2455	2.75161639
2456	2.751305353
2457	2.751017122
2458	2.750965615
2459	2.750744924
2460	2.750668851
2461	2.750536449
2462	2.750204395
2463	2.750044219
2464	2.74998631
2465	2.749765119
2466	2.749617163
2467	2.749574295
2468	2.749269445
2469	2.748999551
2470	2.748882241
2471	2.748520281
2472	2.748269811
2473	2.748171928
2474	2.747840236
2475	2.747732188
2476	2.747598342
2477	2.747412681
2478	2.747242164
2479	2.74706744
2480	2.746802478
2481	2.746704115
2482	2.746611656
2483	2.746453818
2484	2.746233752
2485	2.746121044
2486	2.745852605
2487	2.745635536
2488	2.745565743
2489	2.745378146
2490	2.745278775
2491	2.745123785
2492	2.744946657
2493	2.744645142
2494	2.744498323
2495	2.744447259
2496	2.744120752
2497	2.743968724
2498	2.743876987
2499	2.743753409
2500	2.743549995
2501	2.743375163
2502	2.743156155
2503	2.743053597
2504	2.742877294
2505	2.742728657
2506	2.742608928
2507	2.742252992
2508	2.742125749
2509	2.742030077
2510	2.741944733
2511	2.741765935
2512	2.741608056
2513	2.741373467
2514	2.741282083
2515	2.741155088
2516	2.740921043
2517	2.740858282
2518	2.740727437
2519	2.740630616
2520	2.740564525
2521	2.740405961
2522	2.740159232
2523	2.740063703
2524	2.739950974
2525	2.739889965
2526	2.739684015
2527	2.739389232
2528	2.73917672
2529	2.739048281
2530	2.738993187
2531	2.738858353
2532	2.738709211
2533	2.738397342
2534	2.738129846
2535	2.738018353
2536	2.737874278
2537	2.737681918
2538	2.737587988
2539	2.737372683
2540	2.737252081
2541	2.737151177
2542	2.737069468
2543	2.73677929
2544	2.736516787
2545	2.736283297
2546	2.736207171
2547	2.736053832
2548	2.735942633
2549	2.735851214
2550	2.73566646
2551	2.735554117
2552	2.735293383
2553	2.735094878
2554	2.735007565
2555	2.734895072
2556	2.734734839
2557	2.734664362
2558	2.734608553
2559	2.734493135
2560	2.73434199
2561	2.734251307
2562	2.73409522
2563	2.733884698
2564	2.73359019
2565	2.733427521
2566	2.733357746
2567	2.733166829
2568	2.733075646
2569	2.73286714
2570	2.732633336
2571	2.732349224
2572	2.732281714
2573	2.732109409
2574	2.732001378
2575	2.731918211
2576	2.731699863
2577	2.731452638
2578	2.731291624
2579	2.731071612
2580	2.730827913
2581	2.730711482
2582	2.730521136
2583	2.73037375
2584	2.730194023
2585	2.730050901
2586	2.729963703
2587	2.729874058
2588	2.729696089
2589	2.729479201
2590	2.72923983
2591	2.72903798
2592	2.728936561
2593	2.728768792
2594	2.728706503
2595	2.728624956
2596	2.728435424
2597	2.728274133
2598	2.728049855
2599	2.727831947
2600	2.727801898
2601	2.727645523
2602	2.727450142
2603	2.727102915
2604	2.726816005
2605	2.726656285
2606	2.726474672
2607	2.72622691
2608	2.726041707
2609	2.725888175
2610	2.725686433
2611	2.725467674
2612	2.725377531
2613	2.725119913
2614	2.725074085
2615	2.72482447
2616	2.724660645
2617	2.724482982
2618	2.724391204
2619	2.724273651
2620	2.724168442
2621	2.723992024
2622	2.723789544
2623	2.72348269
2624	2.723373258
2625	2.72329354
2626	2.723137934
2627	2.722885854
2628	2.722730951
2629	2.722591028
2630	2.72228049
2631	2.722119009
2632	2.721959284
2633	2.721616164
2634	2.721539832
2635	2.721461208
2636	2.721372185
2637	2.721144655
2638	2.720909598
2639	2.720641253
2640	2.720491918
2641	2.720299013
2642	2.720069247
2643	2.719969422
2644	2.71967529
2645	2.719559837
2646	2.719443045
2647	2.71933107
2648	2.719176454
2649	2.719097383
2650	2.718972169
2651	2.718896868
2652	2.718863915
2653	2.718634482
2654	2.718305985
2655	2.71811363
2656	2.718037414
2657	2.717924242
2658	2.717783956
2659	2.717570015
2660	2.717271044
2661	2.717120809
2662	2.716944522
2663	2.716795446
2664	2.716529566
2665	2.716418284
2666	2.716144618
2667	2.716003129
2668	2.715734304
2669	2.71559876
2670	2.715452579
2671	2.715204423
2672	2.714817128
2673	2.714762241
2674	2.714604748
2675	2.714484379
2676	2.714290167
2677	2.714132044
2678	2.713955073
2679	2.713840112
2680	2.713762948
2681	2.713625994
2682	2.713470969
2683	2.713344552
2684	2.713148412
2685	2.713072174
2686	2.712854968
2687	2.712624103
2688	2.712310532
2689	2.712160385
2690	2.712041604
2691	2.711973994
2692	2.711792074
2693	2.711474034
2694	2.711379447
2695	2.711307486
2696	2.711196789
2697	2.711131072
2698	2.710970614
2699	2.710739134
2700	2.710627455
2701	2.710522004
2702	2.710172436
2703	2.709950489
2704	2.709806492
2705	2.709616713
2706	2.709399737
2707	2.709295878
2708	2.709033023
2709	2.708885217
2710	2.708769838
2711	2.708615732
2712	2.70855474
2713	2.708310387
2714	2.708159264
2715	2.708107747
2716	2.707891256
2717	2.707736451
2718	2.707642436
2719	2.707383235
2720	2.7073135
2721	2.707003854
2722	2.706834332
2723	2.706678383
2724	2.706420644
2725	2.706351294
2726	2.706285441
2727	2.706255315
2728	2.70604514
2729	2.705879353
2730	2.705649798
2731	2.705463149
2732	2.70527043
2733	2.705112436
2734	2.705013964
2735	2.704765511
2736	2.704519384
2737	2.704406608
2738	2.704021289
2739	2.703839304
2740	2.703633023
2741	2.703412688
2742	2.703340543
2743	2.703259974
2744	2.702977604
2745	2.702866465
2746	2.702729843
2747	2.702494655
2748	2.702332926
2749	2.702284007
2750	2.702200347
2751	2.702054973
2752	2.701868177
2753	2.701762021
2754	2.701670257
2755	2.701589053
2756	2.701405417
2757	2.701246576
2758	2.701010992
2759	2.700893768
2760	2.700804875
2761	2.700524329
2762	2.700469613
2763	2.700210267
2764	2.700057114
2765	2.699753935
2766	2.699683662
2767	2.699595993
2768	2.699501314
2769	2.699425156
2770	2.69938412
2771	2.699303332
2772	2.699206238
2773	2.699125934
2774	2.699044013
2775	2.698901329
2776	2.698646452
2777	2.698515142
2778	2.698401325
2779	2.698282386
2780	2.698171147
2781	2.698075694
2782	2.697965166
2783	2.697839546
2784	2.697705635
2785	2.697633767
2786	2.697507665
2787	2.697239526
2788	2.69708877
2789	2.696844946
2790	2.696672678
2791	2.696579202
2792	2.696481833
2793	2.696352559
2794	2.696252692
2795	2.695941429
2796	2.695895498
2797	2.695707948
2798	2.695692932
2799	2.695419562
2800	2.695214891
2801	2.695142523
2802	2.694841235
2803	2.69474851
2804	2.694473523
2805	2.694182023
2806	2.693978947
2807	2.693769985
2808	2.693677372
2809	2.693547043
2810	2.693492031
2811	2.693364486
2812	2.693114076
2813	2.692968639
2814	2.692646036
2815	2.692386351
2816	2.692193114
2817	2.691959798
2818	2.691918594
2819	2.691625609
2820	2.691420783
2821	2.69134951
2822	2.691160907
2823	2.691122522
2824	2.691060002
2825	2.691015853
2826	2.690802273
2827	2.690733239
2828	2.690632094
2829	2.690492812
2830	2.690226606
2831	2.690122114
2832	2.690030002
2833	2.689916527
2834	2.689773548
2835	2.689684223
2836	2.689628965
2837	2.689483384
2838	2.689404558
2839	2.689367228
2840	2.689259968
2841	2.689024629
2842	2.688975439
2843	2.688863453
2844	2.688700219
2845	2.688468617
2846	2.688383939
2847	2.688217573
2848	2.688087897
2849	2.687831729
2850	2.687794234
2851	2.687640216
2852	2.687493438
2853	2.687466179
2854	2.687205045
2855	2.687053395
2856	2.686799395
2857	2.686750283
2858	2.686571596
2859	2.68634336
2860	2.686241116
2861	2.686129041
2862	2.685978846
2863	2.685782406
2864	2.685532963
2865	2.685447953
2866	2.685362652
2867	2.68526946
2868	2.685144076
2869	2.684936075
2870	2.684741674
2871	2.684461791
2872	2.684339572
2873	2.684143973
2874	2.683991994
2875	2.683672216
2876	2.683412982
2877	2.683265465
2878	2.683022638
2879	2.682843785
2880	2.682672822
2881	2.682576344
2882	2.682285307
2883	2.682172234
2884	2.682042358
2885	2.681948036
2886	2.681657337
2887	2.681535955
2888	2.681473928
2889	2.681288507
2890	2.681103773
2891	2.680996714
2892	2.680802728
2893	2.680622355
2894	2.680526023
2895	2.680413746
2896	2.680313081
2897	2.680117889
2898	2.680059166
2899	2.679942509
2900	2.679657553
2901	2.67957372
2902	2.679441981
2903	2.679190977
2904	2.679041962
2905	2.678929549
2906	2.678688491
2907	2.678616227
2908	2.678438265
2909	2.678315474
2910	2.678226949
2911	2.678010033
2912	2.67780817
2913	2.677592613
2914	2.677320001
2915	2.677256281
2916	2.677150355
2917	2.676992847
2918	2.676843621
2919	2.676727246
2920	2.676598613
2921	2.676513847
2922	2.676382079
2923	2.676297447
2924	2.676027813
2925	2.675910388
2926	2.67561107
2927	2.675607131
2928	2.675388675
2929	2.675304384
2930	2.675205067
2931	2.675107023
2932	2.675063484
2933	2.675011687
2934	2.674958803
2935	2.674789209
2936	2.674494153
2937	2.674308334
2938	2.674186668
2939	2.67399567
2940	2.673941234
2941	2.673771173
2942	2.673611917
2943	2.673503079
2944	2.673357131
2945	2.673257447
2946	2.673211809
2947	2.673049756
2948	2.672967492
2949	2.672841752
2950	2.672763352
2951	2.672640422
2952	2.672492595
2953	2.672417514
2954	2.672183613
2955	2.672039318
2956	2.671859548
2957	2.671772941
2958	2.67170967
2959	2.67158827
2960	2.671509573
2961	2.671262686
2962	2.671216903
2963	2.671180703
2964	2.671040886
2965	2.670950548
2966	2.670761701
2967	2.670646227
2968	2.670517052
2969	2.670329311
2970	2.67014731
2971	2.669984646
2972	2.669818018
2973	2.669553894
2974	2.669446808
2975	2.669278919
2976	2.669204264
2977	2.669082739
2978	2.668934303
2979	2.66867389
2980	2.668582292
2981	2.668503661
2982	2.668353818
2983	2.668093364
2984	2.667811835
2985	2.667775419
2986	2.667587974
2987	2.66733653
2988	2.667254882
2989	2.667199979
2990	2.667021363
2991	2.666940755
2992	2.666763732
2993	2.666636287
2994	2.666473702
2995	2.666319346
2996	2.666136043
2997	2.666000786
2998	2.665905936
2999	2.665843572
3000	2.665692406
3001	2.665515527
3002	2.665355752
3003	2.665192776
3004	2.664936275
3005	2.664782483
3006	2.664698388
3007	2.664597364
3008	2.664359036
3009	2.664258008
3010	2.664163036
3011	2.664084152
3012	2.663983051
3013	2.663797366
3014	2.663552269
3015	2.663380605
3016	2.663306343
3017	2.663243314
3018	2.663177583
3019	2.6629831
3020	2.662723098
3021	2.662628069
3022	2.662515662
3023	2.662221526
3024	2.662173121
3025	2.662039255
3026	2.662004453
3027	2.661852222
3028	2.661623103
3029	2.661476893
3030	2.661259137
3031	2.66101034
3032	2.660871855
3033	2.660751294
3034	2.66056756
3035	2.660334248
3036	2.660025894
3037	2.659826739
3038	2.659738552
3039	2.659702657
3040	2.659462603
3041	2.659190996
3042	2.659092214
3043	2.65903104
3044	2.658945564
3045	2.658745848
3046	2.658469357
3047	2.658284029
3048	2.658195328
3049	2.658067378
3050	2.657929572
3051	2.65773645
3052	2.657584654
3053	2.65741675
3054	2.657254802
3055	2.657067486
3056	2.65692595
3057	2.656867888
3058	2.656706226
3059	2.6564112
3060	2.656200451
3061	2.656123668
3062	2.656099183
3063	2.656033603
3064	2.655939845
3065	2.655685399
3066	2.655482014
3067	2.655350966
3068	2.655214166
3069	2.655090193
3070	2.654999397
3071	2.654809912
3072	2.6546958
3073	2.654565221
3074	2.654457929
3075	2.654413841
3076	2.654266482
3077	2.654232876
3078	2.654103273
3079	2.6539395
3080	2.653758775
3081	2.653650666
3082	2.653387301
3083	2.653235318
3084	2.653191212
3085	2.652920814
3086	2.652760756
3087	2.652544694
3088	2.652468823
3089	2.652317534
3090	2.652151887
3091	2.652044344
3092	2.651947469
3093	2.651845976
3094	2.651635444
3095	2.651556637
3096	2.651465726
3097	2.651353252
3098	2.651270619
3099	2.651124083
3100	2.650931207
3101	2.650711826
3102	2.65049519
3103	2.650332143
3104	2.650178867
3105	2.650036352
3106	2.649896091
3107	2.649774793
3108	2.649493235
3109	2.649367626
3110	2.649264777
3111	2.649071635
3112	2.648873687
3113	2.648709193
3114	2.648591695
3115	2.64844495
3116	2.648366362
3117	2.648283398
3118	2.648022845
3119	2.647887998
3120	2.647749427
3121	2.647719081
3122	2.647577416
3123	2.647392018
3124	2.647252391
3125	2.647123105
3126	2.646974735
3127	2.646874866
3128	2.646721549
3129	2.646621621
3130	2.646553443
3131	2.64650045
3132	2.646349289
3133	2.646224647
3134	2.646025439
3135	2.645914981
3136	2.645885392
3137	2.645789258
3138	2.645638632
3139	2.645485779
3140	2.645228721
3141	2.645157654
3142	2.645023533
3143	2.64494522
3144	2.64471358
3145	2.644575102
3146	2.644504503
3147	2.644440493
3148	2.644345494
3149	2.644233625
3150	2.644114299
3151	2.644030473
3152	2.643700772
3153	2.643547641
3154	2.643450144
3155	2.643285996
3156	2.643164504
3157	2.643019877
3158	2.642892224
3159	2.642804411
3160	2.642470767
3161	2.642306215
3162	2.642185334
3163	2.641973364
3164	2.641852036
3165	2.641673557
3166	2.641445692
3167	2.64116081
3168	2.640991413
3169	2.640863672
3170	2.640769549
3171	2.640709349
3172	2.64059304
3173	2.640256624
3174	2.640155155
3175	2.639878446
3176	2.639750004
3177	2.639628372
3178	2.63953436
3179	2.639356699
3180	2.639231466
3181	2.639165919
3182	2.639089604
3183	2.638982764
3184	2.638669676
3185	2.638588444
3186	2.638472872
3187	2.638293847
3188	2.638202179
3189	2.6380291
3190	2.637864708
3191	2.637761976
3192	2.637666143
3193	2.6375801
3194	2.637386827
3195	2.637293612
3196	2.637246258
3197	2.637067407
3198	2.636901869
3199	2.636632605
3200	2.636473832
3201	2.636351084
3202	2.636027559
3203	2.635911655
3204	2.635868125
3205	2.635736094
3206	2.635661034
3207	2.635605328
3208	2.63551124
3209	2.635409846
3210	2.635157352
3211	2.635016253
3212	2.634951318
3213	2.634714268
3214	2.634611127
3215	2.634501282
3216	2.63429398
3217	2.634154984
3218	2.634049314
